,upper,lower,power
2011-01-01 00:00:00,0.0014009999999999815,-0.0014009999999999815,0.0014009999999999815
2011-01-01 00:15:00,0.0014009999999999815,-0.0014009999999999815,0.0014009999999999815
2011-01-01 00:30:00,0.0014009999999999815,-0.0014009999999999815,0.0014009999999999815
2011-01-01 00:45:00,0.0014009999999999815,-0.0014009999999999815,0.0014009999999999815
2011-01-01 01:00:00,0.0014009999999999815,-0.0014009999999999815,0.0014009999999999815
2011-01-01 01:15:00,0.0014009999999999815,-0.0014009999999999815,0.0014009999999999815
2011-01-01 01:30:00,0.0014009999999999815,-0.0014009999999999815,0.0014009999999999815
2011-01-01 01:45:00,0.0014009999999999815,-0.0014009999999999815,0.0014009999999999815
2011-01-01 02:00:00,0.0014009999999999815,-0.0014009999999999815,0.0014009999999999815
2011-01-01 02:15:00,0.0014009999999999815,-0.0014009999999999815,0.0014009999999999815
2011-01-01 02:30:00,0.0014009999999999815,-0.0014009999999999815,0.0014009999999999815
2011-01-01 02:45:00,0.0014009999999999815,-0.0014009999999999815,0.0014009999999999815
2011-01-01 03:00:00,0.0014009999999999815,-0.0014009999999999815,0.0014009999999999815
2011-01-01 03:15:00,0.0014009999999999815,-0.0014009999999999815,0.0014009999999999815
2011-01-01 03:30:00,0.0014009999999999815,-0.0014009999999999815,0.0014009999999999815
2011-01-01 03:45:00,0.004290745752327236,-0.0014009999999999815,0.023400999880791064
2011-01-01 04:00:00,0.015476575978494885,-0.0014009999999999815,0.09540100050663998
2011-01-01 04:15:00,0.02042657595167347,-0.0014009999999999815,0.1064010004470354
2011-01-01 04:30:00,0.024839348434865884,-0.0014009999999999815,0.11740100038743076
2011-01-01 04:45:00,0.03143435592802665,-0.0014009999999999815,0.13940100026822147
2011-01-01 05:00:00,0.03716485969063319,-0.0014009999999999815,0.14310100026933906
2011-01-01 05:15:00,0.0478973596314197,-0.0014009999999999815,0.17610100009052512
2011-01-01 05:30:00,0.06553405335445388,-0.0014009999999999815,0.22380099985322413
2011-01-01 05:45:00,0.10529561915474443,-0.0014009999999999815,0.35580099913796265
2011-01-01 06:00:00,0.15602193875976336,0.001073999986588976,0.5355009981854033
2011-01-01 06:15:00,0.25145625554297435,0.003548999973177833,0.9019009995231704
2011-01-01 06:30:00,0.380939537235923,0.006856499954197479,1.2747009986037485
2011-01-01 06:45:00,0.5158079374655307,0.007688999948628336,1.6012009971732288
