,upper,lower,power
2011-01-01 00:00:00,0.0011480000000000028,-0.0011480000000000028,0.0011480000000000028
2011-01-01 00:15:00,0.0011480000000000028,-0.0011480000000000028,0.0011480000000000028
2011-01-01 00:30:00,0.0011480000000000028,-0.0011480000000000028,0.0011480000000000028
2011-01-01 00:45:00,0.0011480000000000028,-0.0011480000000000028,0.0011480000000000028
2011-01-01 01:00:00,0.0011480000000000028,-0.0011480000000000028,0.0011480000000000028
2011-01-01 01:15:00,0.0011480000000000028,-0.0011480000000000028,0.0011480000000000028
2011-01-01 01:30:00,0.0011480000000000028,-0.0011480000000000028,0.0011480000000000028
2011-01-01 01:45:00,0.0011480000000000028,-0.0011480000000000028,0.0011480000000000028
2011-01-01 02:00:00,0.0011480000000000028,-0.0011480000000000028,0.0011480000000000028
2011-01-01 02:15:00,0.0011480000000000028,-0.0011480000000000028,0.0011480000000000028
2011-01-01 02:30:00,0.0011480000000000028,-0.0011480000000000028,0.0011480000000000028
2011-01-01 02:45:00,0.0036229999865890036,-0.0011480000000000028,0.012147999940395185
2011-01-01 03:00:00,0.006517266495108658,-0.0011480000000000028,0.023147999880790943
2011-01-01 03:15:00,0.016578280473083358,-0.0011480000000000028,0.08414800056624436
2011-01-01 03:30:00,0.01850734033058591,-0.0011480000000000028,0.09514800050663985
2011-01-01 03:45:00,0.01850734033058591,-0.0011480000000000028,0.09514800050663985
2011-01-01 04:00:00,0.020982340317174865,-0.0011480000000000028,0.1061480004470352
2011-01-01 04:15:00,0.023715686857655717,-0.0011480000000000028,0.11714800038743056
2011-01-01 04:30:00,0.03114068681742283,-0.0011480000000000028,0.15014800020861668
2011-01-01 04:45:00,0.04104068676377857,-0.0011480000000000028,0.16114800014901204
2011-01-01 05:00:00,0.048554430123374105,-0.0011480000000000028,0.16114800014901204
2011-01-01 05:15:00,0.06011943005859128,-0.0011480000000000028,0.1795480000916426
2011-01-01 05:30:00,0.08170748727997058,-0.0011480000000000028,0.24554799973401473
2011-01-01 05:45:00,0.11516883584107504,-0.0011480000000000028,0.3336479993201309
2011-01-01 06:00:00,0.1706891020191391,-0.0011480000000000028,0.4803479985463852
2011-01-01 06:15:00,0.23468514827681006,-0.0011480000000000028,0.6710479975342277
2011-01-01 06:30:00,0.32480032036681405,-0.0003155000055693221,0.897147997388574
2011-01-01 06:45:00,0.44613070505572827,0.0005169999888613607,1.1965479968245598
2011-01-01 07:00:00,0.5805239666848891,0.004188121656000551,1.649547994010097
2011-01-01 07:15:00,0.739891511377835,0.014495741236999855,2.134647993477008
2011-01-01 07:30:00,0.9322963510537138,0.02047104383683573,2.5403479960411315
2011-01-01 07:45:00,1.115959169856694,0.028728542743295088,2.8630479870959737
2011-01-01 08:00:00,1.3322271069525211,0.03698604263928493,3.3687479867264347
2011-01-01 08:15:00,1.4972556705949243,0.050367160477719754,3.4897479851394637
2011-01-01 08:30:00,1.6257728692623181,0.06109966210652841,3.635147985642752
2011-01-01 08:45:00,1.7187887699007354,0.07442578557976288,3.7561479849871025
2011-01-01 09:00:00,1.8279420383520708,0.08967856144164456,3.9419479853138166
2011-01-01 09:15:00,1.9080927558140166,0.10846364621403394,4.057947985701246
2011-01-01 09:30:00,1.9657615368384198,0.13281855145334034,4.112947989128516
2011-01-01 09:45:00,2.0103566677904974,0.17703605095022126,4.13124798900819
2011-01-01 10:00:00,2.0537937139057862,0.2204789545606333,4.048247988441944
2011-01-01 10:15:00,2.0965081900255162,0.24515752277085326,3.9542479914277635
2011-01-01 10:30:00,2.1333703641327473,0.2670299189151741,3.9372479905038884
2011-01-01 10:45:00,2.1722855444428912,0.2922830237760685,3.948247990444286
2011-01-01 11:00:00,2.2109224808997863,0.31651690568407176,3.9042479906827037
2011-01-01 11:15:00,2.2429829410872806,0.3493864144650778,3.8932479907423096
2011-01-01 11:30:00,2.2910951755954345,0.38296848347392176,3.937247990503891
2011-01-01 11:45:00,2.3382104487870294,0.41674052954051,3.9312479895204127
2011-01-01 12:00:00,2.3961410364615237,0.4449244480450213,3.945947989694755
2011-01-01 12:15:00,2.4505356722990506,0.4863270723138363,4.015647989338244
2011-01-01 12:30:00,2.512774913328653,0.5687777156520647,4.1110479881651605
2011-01-01 12:45:00,2.5771641590296746,0.6504948812319674,4.064747987421217
2011-01-01 13:00:00,2.6285227779196134,0.7181488213930727,3.90714798831752
2011-01-01 13:15:00,2.6841411695247106,0.7660681701811992,3.7998479868881248
2011-01-01 13:30:00,2.745402819524944,0.8548422312117582,3.8805479867048502
2011-01-01 13:45:00,2.8174184758578944,0.9780120974517685,3.985547988083211
2011-01-01 14:00:00,2.8939974643769295,1.047711105190786,3.759447987996033
2011-01-01 14:15:00,2.972179612367383,1.1382291224538805,3.8742479894906157
2011-01-01 14:30:00,3.029426815676475,1.2137656357184086,3.793647989969687
2011-01-01 14:45:00,3.0932958939126483,1.299679263621619,3.812047988980996
2011-01-01 15:00:00,3.1651854169801643,1.3688748655361673,3.769447989169493
2011-01-01 15:15:00,3.2346920242896147,1.4701555224704177,3.762147989230217
2011-01-01 15:30:00,3.3091963881058475,1.548624420665261,3.6658479877412136
2011-01-01 15:45:00,3.4030312103466023,1.6333170428509474,3.764947987267734
2011-01-01 16:00:00,3.514457142261313,1.6915648126590264,3.724647987274445
2011-01-01 16:15:00,3.6228759536067816,1.769007062888099,3.7357479875106323
2011-01-01 16:30:00,3.7371262952117124,1.842221245896631,3.7957479864023727
2011-01-01 16:45:00,3.8439150539240656,1.9263038562742956,3.8654479865115383
2011-01-01 17:00:00,3.9790653759743893,1.9925438282765178,3.9484479877762815
2011-01-01 17:15:00,4.089502535633734,2.0542836059278966,3.9558479877785184
2011-01-01 17:30:00,4.215471412801641,2.1142100957325307,4.077047987248789
2011-01-01 17:45:00,4.329447860702867,2.19136161823856,4.146847986722408
2011-01-01 18:00:00,4.442351085822096,2.265768733817211,4.0725479858126965
2011-01-01 18:15:00,4.558695162810855,2.337806171835223,4.081247984770733
2011-01-01 18:30:00,4.680140272995006,2.3930586261661344,4.097347983963837
2011-01-01 18:45:00,4.791044944596031,2.4445287801893945,4.10844798396719
2011-01-01 19:00:00,4.89874478422713,2.4655921553724705,4.057147983567843
2011-01-01 19:15:00,5.001201152849501,2.485767697445522,4.150147980185279
2011-01-01 19:30:00,5.098643824156866,2.503137697068564,4.1904479808770665
2011-01-01 19:45:00,5.181820962276803,2.525102902155889,4.260147980753387
2011-01-01 20:00:00,5.277456325585052,2.5383329025456263,4.370147980157344
2011-01-01 20:15:00,5.384612309619821,2.5602951353169567,4.509547979444324
2011-01-01 20:30:00,5.481725517126306,2.582075638299393,4.503547978460848
2011-01-01 20:45:00,5.593789593248207,2.6113877017736007,4.642947977747827
2011-01-01 21:00:00,5.695842272067955,2.6292748666122097,4.635547977745593
2011-01-01 21:15:00,5.789415759431713,2.6430691095586694,4.6575479776263835
2011-01-01 21:30:00,5.865663423076323,2.6550551914072593,4.694247977448686
2011-01-01 21:45:00,5.939573101048879,2.6690951917074153,4.774947977032572
2011-01-01 22:00:00,6.006887563843337,2.673235191100789,4.830047976564675
2011-01-01 22:15:00,6.061711548526363,2.674900190973235,4.848447976507305
2011-01-01 22:30:00,6.102694253601657,2.6772743160939307,4.870447976388096
2011-01-01 22:45:00,6.151052499121578,2.6811290747239718,4.949847977481841
2011-01-01 23:00:00,6.196362896346543,2.683626574998302,5.036547978049205
2011-01-01 23:15:00,6.231228445995655,2.6865150065089574,5.051247977990718
2011-01-01 23:30:00,6.269232514362373,2.6898450060501227,5.0916479782798
2011-01-01 23:45:00,6.3091758155976985,2.6951814362067266,5.117347978394539
2011-01-02 00:00:00,6.344149592729808,2.7009864373351915,5.13934797827533
2011-01-02 00:15:00,6.368148078840749,2.7067914370666726,5.13934797827533
2011-01-02 00:30:00,6.3824459697832925,2.713128086189785,5.13934797827533
2011-01-02 00:45:00,6.396342833690869,2.7214080859660617,5.13934797827533
2011-01-02 01:00:00,6.41386425744422,2.7296880856841317,5.172347978096516
2011-01-02 01:15:00,6.430424250826763,2.7354930854156128,5.161347978156121
2011-01-02 01:30:00,6.446460581083374,2.7418119583847447,5.161347978156121
2011-01-02 01:45:00,6.455911594141798,2.7484494590419777,5.161347978156121
2011-01-02 02:00:00,6.461739095558005,2.755495454689763,5.161347978156121
2011-01-02 02:15:00,6.467566593248921,2.7657564840440587,5.161347978156121
2011-01-02 02:30:00,6.473394094665127,2.778369387680239,5.161347978156121
2011-01-02 02:45:00,6.479221597012656,2.796764992769847,5.161347978156121
2011-01-02 03:00:00,6.485049094703572,2.815600942947008,5.157647978155003
2011-01-02 03:15:00,6.4908765961197785,2.8336586767939496,5.146647977981777
2011-01-02 03:30:00,6.501654094715195,2.8522527358975838,5.161247977627502
2011-01-02 03:45:00,6.517316434464011,2.8759879087258913,5.194247977448688
2011-01-02 04:00:00,6.547833298730257,2.908368391053314,5.2882479779553275
2011-01-02 04:15:00,6.587610423554725,2.9457349008473943,5.410247979093404
2011-01-02 04:30:00,6.605155521586131,2.999743685573127,5.410247979093404
2011-01-02 04:45:00,6.620685408521968,3.0877933351687528,5.421247979033799
2011-01-02 05:00:00,6.631134154905158,3.230059232158306,5.399247979153008
2011-01-02 05:15:00,6.640279253177869,3.397820536508584,5.336847979448796
2011-01-02 05:30:00,6.653191215523112,3.5355923584532114,5.061747980410291
2011-01-02 05:45:00,6.6763981929296286,3.6922869516158983,4.970047980886011
2011-01-02 06:00:00,6.726865639201424,3.866861964208083,4.9406479814686435
2011-01-02 06:15:00,6.805631981512125,4.070691694908668,5.05894798539957
2011-01-02 06:30:00,6.926933147934324,4.250238157964549,5.07944798573298
2011-01-02 06:45:00,7.056260985486734,4.403799727811261,5.081647987350868
2011-01-02 07:00:00,7.226344239538594,4.568328840199005,5.256247986912768
2011-01-02 07:15:00,7.4133930918076665,4.706420736135669,5.432247982233797
2011-01-02 07:30:00,7.636589764025121,4.776653189746181,5.551747980633777
2011-01-02 07:45:00,7.8509143539602535,4.829565161732937,5.7580479812938945
2011-01-02 08:00:00,8.063327782660771,4.8717253284223645,5.943747981324812
2011-01-02 08:15:00,8.280475672789866,4.938304900976836,6.394447981253286
2011-01-02 08:30:00,8.442784804142086,5.00398724428236,6.364047979343702
2011-01-02 08:45:00,8.566042763520027,5.080871015433548,6.320047980047773
2011-01-02 09:00:00,8.66376093925348,5.140954254991118,6.19424797861279
2011-01-02 09:15:00,8.750249218651074,5.208745186693009,6.1539479788523215
2011-01-02 09:30:00,8.819197349472876,5.270121926510214,6.098947979150344
2011-01-02 09:45:00,8.896007515246946,5.348669967056806,6.183247978672393
2011-01-02 10:00:00,8.97543078031294,5.426846411147591,6.168547978730877
2011-01-02 10:15:00,9.035226119206241,5.501662160745787,6.084247979208827
2011-01-02 10:30:00,9.081811819971957,5.599369967239202,6.036547982938586
2011-01-02 10:45:00,9.122561660061075,5.705676356107889,5.977847983235493
2011-01-02 11:00:00,9.17604122769688,5.785515042352219,5.875147983770815
2011-01-02 11:15:00,9.228356885422428,5.887876401490956,5.86054798389226
2011-01-02 11:30:00,9.279499774555617,5.9676977362935,5.657847983170298
